0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,model
0.6035784287119544,0.6035784104176187,0.6035784366314046,0.6035785007609819,0.603578367280577,0.6035784859929587,0.6036913588905205,0.6036914271477117,0.6036914466786167,0.6036914252054199,0.6036914329908762,0.6038044227063941,0.6038044511563845,0.6038044571407778,0.6038044594466989,0.6038044773342071,0.6039174201252279,0.6039175070350241,0.6039174911680892,0.6039174427337352,0.6039174923634401,0.6040304063007891,0.6040304673980952,0.6040303695599496,0.6040303660567545,0.60403033088327,0.6041434344254382,0.6041434128590122,0.3220758395833457,0.3220758088787505,0.32207577213184296,0.32207585925414567,0.322075816115762,0.32207580894137605,0.32199711243198964,0.3219972065527045,0.3219971665855319,0.32199715237220894,0.3219972391851839,0.32191842491096734,0.32191849047170934,0.3219184779175781,0.3219184351602326,0.3219184687969784,0.3218397888664624,0.32183973840826885,0.32183976774423356,0.3218397616601576,0.321839733975274,0.32176106023039336,0.32176103204916967,0.3217610435371534,0.3217610713429584,0.3217610306452119,0.3216823384240766,0.3216823737803252,1
-1.6136487023741783,-1.6136487208991879,-1.6136486152218315,-1.6136485855660807,-1.6136486763677924,-1.6136486887828854,-1.6137447316716511,-1.6137447935074987,-1.6137447676032297,-1.6137447212642855,-1.6137447381125998,-1.613840829338575,-1.6138408621075353,-1.6138409219472933,-1.613840767815612,-1.6138407608331888,-1.6139370096769339,-1.613937002758103,-1.6139370089770204,-1.6139370332228222,-1.6139370257890655,-1.6140330129718017,-1.6140330627008275,-1.614033052097008,-1.6140330960333806,-1.61403299971306,-1.614129134519376,-1.6141291305436944,-1.5928224500504702,-1.5928224964231052,-1.592822441508283,-1.592822449461576,-1.592822466015381,-1.5928224830203466,-1.5923946825429367,-1.5923946798702546,-1.5923946788291594,-1.5923946335146069,-1.5923946857878533,-1.5919669632587596,-1.5919669594001324,-1.5919668417782973,-1.5919670217672108,-1.5919668991340628,-1.5915392083685262,-1.5915391465379929,-1.5915391574013258,-1.5915391531688592,-1.5915391758916533,-1.5911114295047422,-1.5911113203299516,-1.5911113562770245,-1.5911114483749786,-1.5911114010968155,-1.5906836331434373,-1.5906834961423846,1
-0.9558885677665733,-0.9558885599308234,-0.9558885575264011,-0.9558885313024548,-0.9558886275002236,-0.9558885768844032,-0.9560681787241176,-0.9560682286371923,-0.956068233271102,-0.9560683337821941,-0.9560683262458819,-0.9562478451528248,-0.9562478825761763,-0.9562478236182401,-0.9562479248666239,-0.9562478519888297,-0.9564275104678603,-0.9564274779747055,-0.9564274397158072,-0.9564274850305546,-0.9564275180640962,-0.9566071267759689,-0.9566072228693472,-0.9566070253603554,-0.9566070889833883,-0.9566071129715589,-0.9567866518886224,-0.9567865595532196,-0.3244614478883444,-0.3244613744127748,-0.32446149330332336,-0.32446144786035647,-0.3244614790700742,-0.32446148446463874,-0.32468341845285725,-0.32468353880607387,-0.32468346071780557,-0.3246834430518865,-0.3246834819182064,-0.3249055003394468,-0.32490557791843744,-0.3249054415074833,-0.3249055566117066,-0.3249056167861088,-0.3251274394124372,-0.3251274274979479,-0.32512757504419804,-0.3251274679094766,-0.32512757858764585,-0.3253495196804671,-0.32534950164339355,-0.32534947464886893,-0.3253495940352424,-0.3253494023623244,-0.32557140249734806,-0.32557153730812527,1
0.038658558153571054,0.038658569782036696,0.038658515297329644,0.0386585769041097,0.038658576512049646,0.03865862006461787,0.038713251929581555,0.03871324778686821,0.038713262257123675,0.03871331090227202,0.03871324681492565,0.038768006592042284,0.038767934063589554,0.03876797951498008,0.03876791950375901,0.03876806057963231,0.03882268119315005,0.03882274869865142,0.03882270552542976,0.03882267145745536,0.038822603141053624,0.038877359855669154,0.038877336637809366,0.03887736515665997,0.038877331968542254,0.038877412853709166,0.038932048094218304,0.03893202820316207,0.5406092675596033,0.5406092787084301,0.5406092626495451,0.5406092147771462,0.5406092313624603,0.5406091717556339,0.540509077069477,0.540508982014678,0.5405089833281993,0.5405090015047228,0.5405089464329627,0.5404087979217306,0.5404087659857412,0.5404086285254663,0.5404087445414361,0.5404087383943885,0.5403084559929523,0.540308396494404,0.5403084442490419,0.5403085143991535,0.5403085404943089,0.540208159948434,0.5402081953574527,0.5402081602183859,0.5402081860053648,0.5402082988306752,0.5401078760009835,0.5401078942073348,1
-1.259455612664959,-1.2594556539549526,-1.2594555545079746,-1.2594556313087009,-1.259455663052607,-1.2594556168012196,-1.2594479131543705,-1.25944783134117,-1.2594478817089094,-1.2594478277720838,-1.2594478094737036,-1.2594401035523832,-1.259440032490051,-1.259440095423609,-1.2594400095403528,-1.2594401131815018,-1.259432337202563,-1.259432318135819,-1.2594323410113,-1.259432294630741,-1.2594322993474347,-1.2594244597565627,-1.259424571755884,-1.2594244776812007,-1.259424578133497,-1.2594245274233777,-1.2594166819011896,-1.2594167839178017,-0.23726731441846374,-0.23726732947038662,-0.23726723699038757,-0.2372672243246746,-0.23726731748534,-0.2372672429399944,-0.23725768143580048,-0.23725782238764892,-0.2372577030980054,-0.2372577322093186,-0.23725776287386535,-0.23724823872427406,-0.23724819062415067,-0.23724822329704884,-0.23724813198597722,-0.23724817022886596,-0.2372386140127634,-0.23723863645107915,-0.23723867618349673,-0.23723869295985295,-0.23723869097766626,-0.2372291209598015,-0.237229102318779,-0.23722909389505778,-0.23722908535391,-0.23722906750971803,-0.23721954835719358,-0.23721962165422608,1
0.514222771817366,0.5142228347387913,0.5142227788451853,0.5142227508997836,0.5142227943169579,0.514222675900318,0.5141660175325868,0.5141660090982243,0.514165976511927,0.5141659521248794,0.514166011390715,0.514109208456816,0.5141092007666472,0.514109198047423,0.514109240306143,0.5141092571933593,0.514052479961761,0.5140524832034108,0.5140525042079587,0.5140524573323072,0.5140524985012701,0.5139956682984537,0.5139957054165792,0.5139956339454879,0.5139957213102725,0.5139957557024876,0.5139389539901769,0.5139388890254066,0.41448085865889694,0.414480785792933,0.41448082045815793,0.41448080586930164,0.41448084973886634,0.41448082141996434,0.4143350469067877,0.41433503133512545,0.4143350729961741,0.414335030708763,0.41433506580340423,0.4141891991487553,0.4141892268455883,0.4141892912161174,0.41418928331570665,0.4141892388063841,0.41404351485659846,0.41404345360453804,0.4140434115270498,0.41404346325783814,0.41404346961395766,0.4138976256258785,0.4138976655230331,0.41389769668891335,0.413897612030002,0.4138976340829313,0.4137518361508002,0.4137518253661631,1
-0.5768951438621763,-0.5768952607592175,-0.5768951740080707,-0.5768953117296286,-0.5768952374324396,-0.5768952644730324,-0.576922741622626,-0.576922756546806,-0.576922794249222,-0.576922801828394,-0.576922817022435,-0.5769504963936035,-0.5769504291174066,-0.5769504318647853,-0.5769504420805439,-0.5769504744194948,-0.5769781057992287,-0.5769781417952723,-0.5769781178040423,-0.5769780339313164,-0.5769781165788842,-0.5770056422537582,-0.577005698205759,-0.577005688924406,-0.5770057068505103,-0.5770057181158068,-0.5770333011836534,-0.5770331550853617,0.9831356508201438,0.9831357022200161,0.9831356221544857,0.9831356511697071,0.983135740193431,0.9831356789833791,0.9830916618054819,0.9830917332601004,0.9830916301785443,0.983091662024236,0.9830916191235429,0.9830475880475495,0.9830475887884305,0.9830476480693745,0.9830476090770347,0.9830476038650514,0.983003533036962,0.9830035820149619,0.9830035333058469,0.983003494989521,0.9830035071088623,0.9829594176242926,0.9829594173195748,0.9829594021518505,0.9829595134813424,0.9829594524464386,0.9829153419766995,0.9829153778743805,1
-0.7153548798229812,-0.7153548552472695,-0.7153549826870168,-0.7153548880235602,-0.7153548516424079,-0.7153548228309662,-0.7154280168166737,-0.7154280218271878,-0.7154280885321516,-0.7154280614776846,-0.715428059772789,-0.7155010812773276,-0.7155011333785373,-0.7155011037556345,-0.7155011983918307,-0.7155012006913857,-0.7155742794436191,-0.715574234605342,-0.7155742787999607,-0.7155742466673137,-0.7155742936875783,-0.7156474141642643,-0.7156474080633891,-0.715647399879477,-0.715647402237575,-0.7156473299015389,-0.7157205336477754,-0.715720438804416,0.5160778862897053,0.5160779033125048,0.5160778702127126,0.5160778419461468,0.5160778800518171,0.5160778819354335,0.5162161277685635,0.5162161600447297,0.5162161481986118,0.5162161440728558,0.5162161348316808,0.5163544554144477,0.5163543806715714,0.5163543818154861,0.5163544495067454,0.5163544813927582,0.5164927630101347,0.5164927579672691,0.5164927466223271,0.5164926911115555,0.5164927754228337,0.5166309969590835,0.5166309254008142,0.5166309631012165,0.5166310384503473,0.5166310113380289,0.5167694014141714,0.5167693133360073,1
0.9786324852056585,0.978632504746945,0.9786323952059003,0.9786324806560811,0.9786324592613128,0.9786324481909064,0.978636815455083,0.9786368136729466,0.9786367154400736,0.9786367861194456,0.9786368018724866,0.9786410633683051,0.9786409918003544,0.9786410455460945,0.9786409274581965,0.978640953984871,0.9786452716918727,0.978645301262948,0.9786452695350226,0.9786453208755056,0.9786452891547547,0.9786494837527253,0.9786496094138493,0.9786495168483758,0.9786495708733373,0.9786494585154516,0.9786537800269304,0.9786537764469494,-1.0713251856813413,-1.0713252220036842,-1.0713251425055066,-1.0713251372359611,-1.0713251454195145,-1.0713252594807228,-1.0712767564316124,-1.0712769030324518,-1.0712768987311958,-1.071276890925291,-1.0712768500309169,-1.0712285444440057,-1.0712285276178481,-1.071228443668929,-1.07122845419627,-1.0712284429227126,-1.071180111217954,-1.0711800946778485,-1.0711801072160285,-1.0711801528172809,-1.0711801131966945,-1.0711317029567655,-1.0711316874575345,-1.0711317046299444,-1.071131703949984,-1.071131716756606,-1.0710832483637074,-1.0710832804841621,1
0.400903342043041,0.40090331978246424,0.4009032808353324,0.400903374885636,0.4009034200389551,0.4009032513502603,0.40094879199260497,0.40094878207337686,0.4009487640108856,0.4009487490915885,0.4009486785973762,0.4009942374467176,0.400994197055925,0.4009941278759871,0.40099413453095695,0.40099418794075903,0.4010395285890135,0.4010395080110216,0.4010395577390254,0.401039565552366,0.4010395429739526,0.4010850092426936,0.4010849856360669,0.40108487606243615,0.40108496970050633,0.40108505769029457,0.4011303796792261,0.40113034109427576,-1.1577326468347253,-1.157732684440812,-1.1577326624627757,-1.1577326025995978,-1.1577326437516564,-1.1577326868734532,-1.157695362662718,-1.157695462045123,-1.157695468453032,-1.1576956121955808,-1.1576953938975012,-1.1576582983017316,-1.1576583154577036,-1.1576583511973062,-1.1576582987225856,-1.1576582754750393,-1.157621059373452,-1.1576211666605143,-1.1576211207203952,-1.1576211211309935,-1.1576210644246059,-1.1575839669810983,-1.1575839427807408,-1.157584011843155,-1.1575840140313176,-1.1575839661783636,-1.157546756381751,-1.1575468125498034,1
